,Unnamed: 0,Unnamed: 0.1,name,CIN,NIC,amount
1032,2180,2180,Magus Marketing Pvt Ltd,U51909WB1988PTC045097,51.0,600000
1033,3183,3183,Sarala Project Works Private Limited,U45200AP1999PTC031388,,600000
1034,3557,3557,Suyati Technologies Private Limited,U72200KL2009PTC023962,,600000
1035,2218,2218,Man Diesel & Turbo India Private Limited,U74999MH1989FTC050332,,600000
1036,1208,1208,Flyjac Logistics Private Limited,U63000MH2008PTC180548,,600000
1037,1183,1183,Fil India Business And Research Services Private Limited,,,600000
1038,1069,1069,Emerald Cars Private Limited,U50102GJ2006PTC049383,,591750
1039,699,699,Charms India Private Limited,U80301DL1996PTC077322,,586185
1040,183,183,Ami Organics Private Limited,U24100GJ2007PTC051093,,583000
1041,3533,3533,Sundaram Packaging India Private Limited,U24134MP2007PTC019915,,580350
1042,3837,3837,Union Roadways Ltd.,U63090WB1985PLC039895,,577873
1043,3012,3012,Regency Nirman Limited,U45200MH2005PLC153966,,575000
1044,665,665,Ceb India Private Limited,U74140HR2004PTC035324,,575000
1045,835,835,Crosseas Capital Services Private Limited,U67120WB2005PTC101074,,572500
1046,2676,2676,Oswal Castings Private Limited,U28998HR2010PTC040998,,571600
1047,1565,1565,Hitech Corporation Limited,,,570000
1048,73,73,Adient India Private Limited,U34300PN1996PTC015038,,570000
1049,639,639,Capita India Private Limited,U93090MH2006PTC166414,,560000
1050,2809,2809,Posco- India Pune Processing Center Private Limited,U27107PN2005PTC021580,,552157
1051,2808,2808,Poona Shims Pvt Ltd,U29302PN1981PTC024033,,550000
1052,2692,2692,P H Financial And Investment Consultants Pvt Ltd,U67190MH1994PTC076469,,550000
1053,4018,4018,Webex Communications (India) Private Limited,U72200KA1995PTC019075,,550000
1054,2407,2407,Mold-Tek Technologies Limited,L25200TG1985PLC005631,,549944
1055,620,620,C. S. Infraconstruction Limited,U45400UP2009PLC038635,,548405
1056,877,877,Dbxento Systems Private Limited,U74140PN2007PTC130204,,544874
1057,2818,2818,Prabha Engineering Private Limited,U29920MH1979PTC021202,,541000
1058,173,173,Ambuja Intermediates Private Limited,U24231GJ1988PTC011091,,540500
1059,3939,3939,Vhm Industries Limited,U17100MH1987PLC044506,,539000
1060,1402,1402,Gromax Agri Equipment Limited,,,536000
1061,2141,2141,Ludhiana Beverages Private Limited,U15549PB1994PTC014071,,526000
1062,2630,2630,Ocean Constructions (India) Private Limited,U45200KA2008PTC047659,,525000
1063,3384,3384,Softage Information Technology Ltd.,U74899DL2000PLC106905,,522913
1064,1497,1497,Heidrick And Struggles (India) Private Limited,U74140HR1998PTC039417,,522163
1065,2292,2292,Mecc Alte India Private Limited,U31101PN2006PTC129781,,515000
1066,2774,2774,Phusaram Mundhra Private Limited,U51398TN2000PTC046132,,511000
1067,2882,2882,Prudent Corporate Advisory Services Limited,U91120GJ2003PLC042458,,508000
1068,1759,1759,Ireo Waterfront Private Limited,U70100DL2006FTC146233,,503757
1069,2094,2094,Lapp India Private Limited,U28999KA1996PTC020467,,503555
1070,418,418,Bajrang Agro Industries Private Limited,U15143MP1986PTC003545,,502000
1071,508,508,Bhilosa Industries Private Limited,U18101DN1988PTC000365,14.0,500000
1072,2697,2697,P.M.K Constructions (India) Private Limited,U45201KL2008PTC023052,,500000
1073,2710,2710,Pall India Private Limited,U33110MH1996PTC100046,,500000
1074,782,782,Cochin Blue Metal Industries Private Limited,U14200KL2008PTC022264,,500000
1075,544,544,Bkg Mining Private Limited,U14220KA2012PTC064145,,500000
1076,660,660,Catapharma Chemicals Private Limited,U24110MH1989PTC051439,,500000
1077,649,649,Carbac Holdings Ltd,U65993WB1981PLC034029,,500000
1078,899,899,Delphi Automotive Systems Private Limited,U74899DL1995PTC067296,,500000
1079,2884,2884,Pruksa India Housing Private Limited,U70102KA2009PTC048926,,500000
1080,2843,2843,Premas Biotech Private Limited,U24232HR2005PTC035932,,500000
1081,655,655,Carl Bechem Lubricants (India) Private Limited,U23201KA2003PTC032976,,500000
1082,739,739,Cibersites India Private Limited,U72200KA2000PTC026214,,500000
1083,659,659,Carzonrent (India) Private Limited,U71110DL2000PTC189230,71.0,500000
1084,2339,2339,Metropolitan Eximchem Private Limited,U19202MH1968PTC014067,,500000
1085,2959,2959,Rajlaxmi Construction Limited,U45202OR1993PLC003328,,500000
1086,3471,3471,Stahl India Private Limited,U24117TN1998PTC039811,,500000
1087,1562,1562,Hitachi Metals (India) Private Limited 100% For. Sub.Co,U27106DL2006PTC145552,,500000
1088,2411,2411,Monga Strayfield Private Limited,U22106PN1968PTC133908,,500000
1089,1098,1098,Enter 10 Television Private Limited,U51102MP1998PTC012813,,500000
1090,2306,2306,Meenakshi Narayanan Investments Private Limited,U24112TN1974PTC006766,,500000
1091,3910,3910,Vector Management Consulting Private Limited.,U74140MH2006PTC164922,,500000
1092,3891,3891,Varaha Infra Limited,U45201RJ2008PLC026344,,500000
1093,2019,2019,Komatsu India Private Limited,U29244TN2005PTC058357,29.0,500000
1094,2374,2374,Miot Hospitals Private Limited,U85110TN1994PTC026791,,500000
1095,3545,3545,Superfil Products Private Limited,U24294TN1986PTC012682,,500000
1096,2108,2108,Leena Power-Tech Engineers Private Limited,U31103MH1999PTC118098,,500000
1097,209,209,Ani Media Private Limited,U74899DL1971PTC005895,,500000
1098,2146,2146,Lyra Network Private Limited,U72900MH2007PTC175611,,500000
1099,2212,2212,Majesco Software And Solutions India Private Limited,U72900GJ2014PTC081103,72.0,500000
1100,2359,2359,Milk Food Aids Private Limited,U15499RJ1984PTC002945,,500000
1101,1311,1311,Gerb Vibration Control Systems Private Limited,U45202KA1992PTC012905,,500000
1102,269,269,Archtech Consultants Pvt Ltd,U74210WB1984PTC038323,,500000
1103,3666,3666,Tej International Pvt Ltd.,U19112RJ1984PTC002923,,500000
1104,2255,2255,Maritime Services Private Limited,U63040MH1963PTC012685,,500000
1105,290,290,Aromatic Ingredients Private Limited,U15495KL2005PTC018312,,500000
1106,1086,1086,Enco Engineers Combine Private Limited,U29191DL1996PTC079115,,500000
1107,1945,1945,Kashi Vishwanath Textile Mill Private Limited,U51311DL1996PTC079814,,500000
1108,1861,1861,Jyoti (India) Metal Industries Private Limited,U26900MH1996PTC102939,,500000
1109,1856,1856,Junish Composites (India) Private Limited,U51900MH1998PTC115416,,500000
1110,1633,1633,Iic Technologies Limited,U72200TG1994PLC017822,,500000
1111,1780,1780,J.C. Brothers Retail Private Limited,U52190TG2008PTC060194,,500000
1112,3564,3564,Swagat Infrastructure Private Limited,U45201GJ1996PTC030506,,493000
1113,1645,1645,Ims Health Analytics Services Private Limited,U74140KA2003PTC032950,,491537
1114,42,42,Accord Software And Systems Private Limited,U72200KA1991PTC012629,,491260
1115,3270,3270,Sharman Spinning Mills Private Limited,U17115PB1985PTC006239,,489799
1116,455,455,Belgaum Aqua Valves Private Limited,U33130KA1996PTC020720,,489099
1117,2571,2571,Nirmal Industrial Controls Private Limited,U29120MH1999PTC122942,,482000
1118,3903,3903,Vashi Electricals Private Limited,U31904MH1991PTC060890,,481002
1119,1766,1766,Itco Industries Limited,U85110KA1995PLC018672,,480000
1120,2133,2133,Lotus Wireless Technologies India Private Limited,U32202AP2003PTC041908,,478000
1121,468,468,Best Foods Limited,U55109CH2003PLC025876,55.0,477000
1122,1795,1795,Jaipur Rugs Company Private Limited,U17225RJ2006PTC022728,,470502
1123,419,419,Baker Gauges India Private Limited,U28900PN1972PTC129366,,468800
1124,790,790,Collabera Technologies Private Limited,U74200GJ1998PTC035036,,460370
1125,1751,1751,Ipm Commodities Private Limited,U13209WB2010PTC172690,,456000
1126,935,935,Diamond Metal Screens Private Limited,U27109KA1987PTC008572,,456000
1127,2674,2674,Ostwal Phoschem (India) Limited,U26933RJ1989PLC032188,,455000
1128,101,101,Agarwal Marbles India Private Limited,U14101RJ1999PTC015389,,454800
1129,3551,3551,Suroj Buildcon Private Limited,U45200PN2013PTC147062,,451000
1130,2042,2042,Krishna Antioxidants Private Limited,U65990MH1990PTC056459,,450000
1131,1317,1317,Gina Engineering Company Private Limited,U04520KA1988PTC009201,,450000
1132,3419,3419,Spectra Products Private Limited,U74899DL1991PTC046647,,450000
1133,843,843,Cvent India Private Limited,U72200DL2006FTC146390,,450000
1134,4045,4045,Wilo Mather And Platt Pumps Private Limited,U51909PN1996PTC014499,,450000
1135,3931,3931,Verity Knowledge Solutions Private Limited,U72900TG2008PTC061687,,446873
1136,2290,2290,Mdindia Health Insurance Tpa Private Limited,,,437418
1137,1656,1656,Indegene Private Limited,U73100KA1998PTC102040,,434585
1138,3501,3501,Stone Shippers Limited,U13204MH2008PLC179588,,434381
1139,817,817,Cosmo Electro Industries Private Limited,U31909MH2004PTC148787,,429739
1140,1747,1747,Invensys Development Centre India Private Limited,U72200TG2003PTC041196,,422400
1141,1949,1949,Kaur Sain Spinners Limited,U17115PB1997PLC020455,,420500
1142,1113,1113,Eruditus Education Private Limited,U80902TN2010PTC077828,,420000
1143,45,45,Ace Hardware Private Limited,U74899DL1983PTC016052,,414050
1144,1448,1448,Gxs India Technology Centre Private Limited,U72200KA2003PTC031420,,413361
1145,1100,1100,Enventure Technology Services India Private Limited,U72900KA2009PTC049665,,412520
1146,80,80,Admark Polycoats Private Limited,U24224GJ2002PTC040987,,412500
1147,3246,3246,Seven Star Steels Limited,U27102WB2004PLC140645,,412000
1148,2489,2489,Narayan Power Tech Private Limited,U65922GJ1995PTC026819,,411000
1149,2053,2053,Kuberkamna Marbles Private Limited,U45203RJ1999PTC015780,,408000
1150,3591,3591,T D Williamson India Private Limited,U29246GJ1992PTC039396,,405640
1151,3554,3554,Sutherland Healthcare Solutions Private Limited,,,400000
1152,375,375,Avinash Developers Private Limited,U45201CT1997PTC012395,45.0,400000
1153,2561,2561,Nila Sea Foods Private Limited,U52599TN1992PTC021950,,400000
1154,3541,3541,Sunshine Tiles Company Private Limited,U26933GJ2009PTC057909,26.0,400000
1155,1564,1564,Hitachi Solutions India Private Limited,U74999TN2013FTC091536,,400000
1156,3009,3009,Red Earth Good Living And Hospitalityprivate Limited,U55100KA2004PTC034447,,400000
1157,890,890,Deffree Engineering Private Limited,U02720TZ1995PTC005847,,400000
1158,96,96,Ag8 Ventures Limited,U45201MP1997PLC012427,,400000
1159,1027,1027,Edelman India Private Limited,U74140MH1993PTC071100,,400000
1160,1028,1028,Edelweiss Finance & Investments Limited,U67120AP1994PLC052372,66.0,400000
1161,760,760,Claridges Hotel Private Limited,U74899DL1959PTC003146,,400000
1162,4056,4056,Worldwide Oilfield Machine Pvt Ltd,U29222MH1985PTC038400,,400000
1163,1384,1384,Grd Securities Limited,U67120WB1994PLC065927,,400000
1164,3493,3493,Stellar Information Technology Private Limited,U72300DL2006PTC147288,,400000
1165,2514,2514,Navigant Bpm (India) Private Limited,U74999KL2004PTC016993,,400000
1166,3185,3185,Saravana Selvarathnam Retail Private Limited,U52339TN2005PTC058361,,400000
1167,866,866,Danieli Corus India Private Limited,U74140DL2007FTC170602,,400000
1168,9,9,A P Refinery Private Limited,U15143PB2003PTC026245,,400000
1169,1170,1170,Fedex Trade Networks Transport & Brokerage Private Limited,U63090MH2009FTC196652,,400000
1170,613,613,Busch Vacuum India Private Limited,U29120PN2007FTC130962,,398720
1171,2698,2698,P.P. Industries Private Limited,U31102PB2007PTC030883,,396100
1172,3612,3612,Talwandi Sabo Power Limited,L40101PB2007PLC031035,,395240
1173,30,30,Abharan Jewellers Private Limited,U27205KA2011PTC058025,,393694
1174,806,806,Connectwell Industries Private Limited,U30000MH1997PTC105433,,392000
1175,708,708,Chemtech Acids And Chemicals Pvt Ltd,U24110TG1990PTC010944,,388891
1176,698,698,Charishma Hotels Private Limited,U55207KA2007PTC042783,,375000
1177,1929,1929,Kareli Sugar Mill Private Limited,U15424MP1997PTC011935,,373800
1178,3944,3944,Victora Auto Private Limited,U34300DL1991PTC203627,,371100
1179,3812,3812,Tyson Enterprises Private Limited,U51900MH1982PTC028730,,370000
1180,794,794,Comfort Intech Limited,L70100DD1994PLC001678,,370000
1181,4004,4004,Vulkan Technologies Private Limited,U29299PN2001PTC016233,,363100
1182,3250,3250,Sg Analytics Private Limited,U74140PN2007PTC145594,,362311
1183,1853,1853,Juki India Private Limited,U31909KA2000PTC047857,,360000
1184,447,447,Bayer Bioscience Private Limited,U74899MH1977PTC179722,,355000
1185,1083,1083,Encarta Pharma Private Limited,U51397KA2001PTC029717,,353547
1186,2054,2054,Kumar Organic Products Limited,U85110KA1991PLC012095,,353500
1187,2539,2539,Ness Technologies (India) Private Limited,U72200MH1997PTC111010,,350000
1188,2355,2355,Microworld Software Services Private Limited,U72200MH2000PTC127055,,350000
1189,1173,1173,Fernandez Hospital Private Limited,U85110TG1991PTC013233,,350000
1190,3007,3007,Rec Engineering Products Private Limited,U29150KA2005PTC036234,,350000
1191,2310,2310,Mehru Electrical And Mechanical Engineers Private Limited,U29299RJ1995PTC010898,,350000
1192,1559,1559,Hitachi Data Systems India Private Limited,U72900MH2004PTC182169,,348050
1193,3573,3573,Symantec Software Solutions Private Limited,U72900MH2001FTC130501,,344000
1194,2456,2456,Mutha Founders Pvt Ltd,U34300MH1984PTC034868,,340000
1195,1732,1732,Intense Technologies Limited,L30007TG1990PLC011510,,339648
1196,2114,2114,Lg Soft India Private Limited,U85110KA1998PTC023521,,326500
1197,1971,1971,Kewaunee Labway India Private Limited,U33125KA2000PTC028202,,322678
1198,2087,2087,Lam Research (India) Private Limited,U72200KA2000PTC027514,,322626
1199,1064,1064,Emas Expressway Private Limited,U45203WB2002PTC094381,,321823
1200,2040,2040,Krishana Phoschem Limited,U24124RJ2004PLC019288,,317000
1201,889,889,Deevya Shakti Paper Mills Private Limited,U45200TG2004PTC043887,,315000
1202,3737,3737,Tj Marine Products Private Limited,U05000KA2014PTC073072,,313800
1203,1228,1228,Fossil India Private Limited,U18101KA2007PTC071705,,313672
1204,2912,2912,R S B Cottex Limited,U17121GJ2011PLC068231,,312000
1205,218,218,Anmol Finpro Private Limited,U67120DL1997PTC129068,,311000
1206,3776,3776,Trim India Private Limited,U74899DL1995PTC069244,,310000
1207,1447,1447,Gwalior Alcobrew Private Limited,U51900MH1987PTC042774,,308000
1208,283,283,Arjohuntleigh Healthcare India Private Limited,U85199MH2002PTC135700,85.0,305000
1209,1138,1138,Exfo Electro-Optical Engineering India Private Limited,U72900PN2006PTC129263,,303527
1210,2431,2431,Mouri Tech Private Limited,U72200TG2005PTC048486,,302304
1211,2178,2178,Magna Projects Pvt Ltd,U45203WB1996PTC077666,,301873
1212,2908,2908,Quislex Legal Services Private Limited,U74110TG2004PTC043620,,301526
1213,1556,1556,Hirotec India Private Limited,U72200TZ2005PTC011837,,300000
1214,61,61,Adam Fabriwerk Private Limited,U24231MH1982PTC027517,,300000
1215,87,87,Advent Envirocare Technology Pvt Ltd,U29197GJ1996PTC028765,,300000
1216,1084,1084,Encee Aromatics Private Limited,U01122TZ1978PTC000805,,300000
1217,834,834,Cross Country Infotech Private Limited,U72900PN2005PTC021548,,300000
1218,3421,3421,Speedcrafts Limited,U34100BR1971PLC000904,,300000
1219,2938,2938,Raipur Coal Feeder Private Limited,U10100CT2000PTC014130,,300000
1220,2563,2563,Nimbus Harbor Facilities Management Private Limited,U74930HR2004PTC035428,,300000
1221,2012,2012,Kob Medical Textiles Private Limited,U17219TZ2001PTC009618,,300000
1222,981,981,Dream Bake Private Limited,U15419WB1998PTC088239,,300000
1223,1152,1152,Fainger Leser Valves Pvt Ltd,U28993MH1987PTC044616,,300000
1224,1528,1528,Hical Technologies Private Limited,U31900KA2011PTC060176,,300000
1225,403,403,Badulipar Ltd,U01132AS1980PLC001815,,300000
1226,2652,2652,Omr Bagla Automotive Systems India Limited,U31904PN2006PLC128851,,300000
1227,2323,2323,Messer Cutting Systems India Private Limited,U29220TZ2008FTC014203,,300000
1228,901,901,Delta Electronics India Private Limited,U32109HR2008FTC038068,,300000
1229,2352,2352,Microsoft Global Services Center (India)  Private Limited,,,300000
1230,1329,1329,Global Analytics India Private Limited,U72300TN2003FTC052240,,300000
1231,3520,3520,Sumeet Gems And Jewellers Private Limited,U18101CT2000PTC014285,,300000
1232,3547,3547,Supreme (India) Impex Ltd,L51100GJ1995PLC026968,,300000
1233,1462,1462,Hanon Automotive Systems India Private Limited,,,300000
1234,3200,3200,Sathiapal Engineers (India) Limited,U74210TN2002PLC048568,,300000
1235,2751,2751,Pc Solutions Private Limited,U74899DL1995PTC072980,,300000
1236,892,892,Del Pd-Pumps And Gears Private Limited,U29120GJ1986PTC009027,,297000
1237,2126,2126,Lloyd Housing Private Limited,U45203DL2006PTC149128,45.0,294583
1238,1066,1066,Emco Goa Private Limited,U13209GA1965PTC000046,,293000
1239,1044,1044,Elan Professional Appliances Private Limited,U52310HR2009PTC039104,,291194
1240,1803,1803,Jardine Lloyd Thompson India Private Limited,U74900MH2007FTC170605,,288000
1241,1222,1222,Fortune Gilts Private Limited,U67120GJ2003PTC042121,,284204
1242,4038,4038,Western Metal Industries Private Limited,U27200PN2007PTC130011,,283812
1243,1522,1522,Hexagon Capability Center India Private Limited,U72200TG1987PTC014464,,281200
1244,2546,2546,Newage Fire Fighting Company Limited,U51909GJ1986PLC008773,,280790
1245,2198,2198,Maheshwari Mining Private Limited,U14294WB1994PTC062325,,279240
1246,994,994,Duro Shox Pvt Ltd,U28910MH1986PTC040606,,274750
1247,576,576,Bothra Shipping Services Private Limited,U61200WB2011PTC166481,,273800
1248,2179,2179,Magneti Marelli Powertrain India Private  Limited,,,272000
1249,3782,3782,Triveni Engicons Pvt Ltd,U45203WB1996PTC080989,,271500
1250,3657,3657,Techint India Private Limited,U74900MH2009FTC197753,,267538
1251,2057,2057,Kunal Structure (India) Private Limited,U45200GJ2006PTC048080,,265000
1252,52,52,Aci Worldwide Solutions Private Limited,U72200KA1994PTC016336,,263281
1253,3330,3330,Shyamaraju And Company (India) Private Limited,U85110KA1998PTC023537,,261360
1254,1101,1101,Envestnet Asset Management India Private Limited,U72200KL2001PTC015113,,259499
1255,3507,3507,Subhasri Pigments Private Limited,U24110MH1988PTC045868,,256100
1256,1413,1413,Guavus Network Systems Private Limited,U72200DL2006PTC145959,,252967
1257,3261,3261,Shanpar Industries Private Limited,U24110GJ2005PTC045542,,250000
1258,777,777,Cnh Industrial (India) Private Limited,,,250000
1259,112,112,Aig Data Services Private Limited,U72900KA2013FTC072059,,250000
1260,85,85,Advanced Enzyme Technologies Limited,U24200MH1989PLC051018,24.0,250000
1261,4001,4001,Vrijesh Natural Fibre & Fabrics (India) Private Limited,U17110MH1984PTC033300,,250000
1262,222,222,Anritsu India Private Limited,U74900KA2012FTC064808,,250000
1263,2160,2160,Macro Bars And Wires (India) Pvt Ltd,U27200MH1991PTC062752,,250000
1264,3675,3675,Tessitura Monti India Private Limited,U17111MH2001PTC130465,17.0,250000
1265,1303,1303,Genuine Stock Brokers Private Limited,U67120UP1996PTC044971,,250000
1266,1612,1612,Icpa Health Products Ltd,U24200MH1983PLC030670,,250000
1267,3337,3337,Signet Chemical Corporation Private Limited,U24100MH2007PTC170478,,250000
1268,3760,3760,Tradex Polymers Pvt Ltd,U40108GJ1994PTC021688,,250000
1269,2830,2830,Prasad Koch Technik Private Limited,U33301GJ1997PTC033151,,249000
1270,2490,2490,Narayani Ispat Pvt Ltd,U27109WB1996PTC080314,,243500
1271,3738,3738,Tlt Engineering India Pvt Ltd,U29309GJ1987PTC009563,,240000
1272,466,466,Bernhard Schulte Shipmanagement (India) Private Limited,U61100MH2000PTC124110,,235000
1273,1712,1712,Infor (India) Private Limited,U74100TG1989PTC077283,,234954
1274,867,867,Danisco (India) Private Limited,U15114DL1997PTC084568,,233500
1275,2957,2957,Rajhans Infracon (India) Private Limited,U70102GJ2010PTC059951,,232050
1276,1163,1163,Faurecia Interior Systems India Private Limited,U34300PN2004PTC019215,,230210
1277,552,552,Blue Jeans Network India Private Limited,U72200KA2012PTC065857,,228000
1278,1142,1142,Exotica Housing & Infrastructure Projects Private Limited,U70101DL2010PTC204179,,227311
1279,2412,2412,Mono Steel (India) Limited,U27106MH1992PLC065934,,227000
1280,3050,3050,Rjp Infrastructure Private Limited,U45201GJ1993PTC020933,,226711
1281,764,764,Classic Network Private Limited,U45201GJ2002PTC040554,,225000
1282,259,259,Aptar Pharma India Private Limited,U29195MH1999PTC207807,,221000
1283,1728,1728,Integral Biosciences Private Limited,U73100DL2007PTC162147,,220000
1284,458,458,Benara Udyog Limited,U17111UP1974PLC004022,,217647
1285,423,423,Balarama Krishna Spinning Mills Private Limited,U17116AP2004PTC043228,,210000
1286,648,648,Caps Gold Private Limited,U67190TG2009PTC063169,,204624
1287,583,583,Brg Iron & Steel Co. Private Limited,U27101WB2002PTC095499,,204334
1288,3540,3540,Sunrise Foods Private Limited,U15495WB1975PTC029803,,204150
1289,2244,2244,Manpowergroup Services India Private Limited,U74910DL1997PTC085591,,203000
1290,2742,2742,Patani Securities Private Limited,U67120MH1997PTC110994,,200651
1291,3418,3418,Spectra India Housing Private Limited,U45209AP2009PTC065238,,200000
1292,1022,1022,Ebm-Papst India Private Limited,U29309TN1990PTC019420,,200000
1293,2392,2392,Mmp Industries Limited,U32300MH1973PLC030813,,200000
1294,3262,3262,Shanthi Feeds Private Limited,U01222TZ2006PTC012707,,200000
1295,2419,2419,Morgan Stanley India Company Private Limited,U22990MH1998PTC115305,,200000
1296,110,110,Aica Laminates India Private Limited,U74120DL2011FTC248106,,200000
1297,456,456,Bellapremier Happy Hygienecare Private Limited,U24246TN2002PTC049760,,200000
1298,1596,1596,Huber+Suhner Electronics Private Limited,,,200000
1299,3927,3927,Venus Home Appliances Private Limited,U30007TN1995PTC030812,,200000
1300,3951,3951,Vijayawada Tollway Private Limited,U45203TG2008PTC058464,,200000
1301,3406,3406,South East Constructions Company Private  Limited,,,200000
1302,1501,1501,Hem Securities Limited,U67120RJ1995PLC010390,,200000
1303,473,473,Betts India Private Limited,U74950GA1994PTC002717,,200000
1304,2806,2806,Pooja Forge Limited,U27310DL1986PLC025557,,200000
1305,519,519,Bi Worldwide India Private Limited,U72100KA2011PTC075983,,200000
1306,1127,1127,Eurofins It Solutions India Private Limited,U72200KA2012FTC062653,,200000
1307,1679,1679,Indian Syntans Investments Private Limited,U24121TN1984PTC010916,,200000
1308,1878,1878,K S Subbiah Pillai & Company (India) Private Limited,U15440TN1972PTC006103,,200000
1309,362,362,Autocomp Corporation Panse Private Limited,U34300PN2006PTC021964,,200000
1310,942,942,Dillip Constructions Private Limited,U70109OR1997PTC004806,,200000
1311,1236,1236,Frog Cellsat Limited,U51909DL2004PLC127530,,200000
1312,2993,2993,Ratna Sagar Private Limited,U74899DL1986PTC023532,,200000
1313,2661,2661,Oren Hydrocarbons Private Limited,U73100TN1990PTC019419,,200000
1314,2296,2296,Med-El India Private Limited,U33112DL2006FTC155131,,200000
1315,2174,2174,Maersk Line India Private Limited,U63030MH2011FTC214311,,200000
1316,1191,1191,Fire Luxur Developers Private Limited,U45202KA2006FTC040314,,200000
1317,2385,2385,Mitsui O S K Lines (India) Private Limited,U63010MH2002PTC135216,,200000
1318,344,344,Asti Electronics India Private Limited,U32109HR2004PTC035533,,200000
1319,1404,1404,Groz Beckert Asia Private Limited,U29260CH1960PTC028083,,200000
1320,2103,2103,Learning Mate Solutions Private Limited,U72900MH2003PTC234753,,200000
1321,23,23,Aarvee Associates Architects Engineers And Consultants Private Limited,U74200TG2005PTC045491,,200000
1322,1962,1962,Kelvion India Private Limited,U28129PN2005PTC140270,,200000
1323,3032,3032,Replicon Software (India) Private Limited,U72200KA2006PTC039898,,200000
1324,3129,3129,Sai Deepa Rock Drills Private Limited,U29150TG2000PTC033310,,200000
1325,592,592,Brijwasi Bullions And Jewellers Private Limited (Transfered From Up),U92199DL2002PTC148186,,191210
1326,3846,3846,United States Pharmacopeia - India Private Limited,U24230TG2005PTC046362,,186042
1327,1015,1015,East West Seeds India Private Limited,U51109MH2003PTC138547,,185836
1328,3515,3515,Sugam Parivahan Private Limited,U60231WB1982PTC067973,,178575
1329,1550,1550,Hindustan Epc Company Limited,U74210DL2008PLC184284,,177022
1330,3222,3222,Schott Glass India Private Limited,U26100MH1997PTC112295,,176134
1331,3380,3380,Soccer International Private Limited,U51909PB1976PTC003710,,173000
1332,2288,2288,Mclube Asia Private Limited,U24100MH2002PTC137775,,164000
1333,2737,2737,Parveen Industries Pvt Ltd,U74999DL1960PTC003290,,150250
1334,651,651,Cargill Business Services India Private Limited,U74140HR2010PTC040251,,150000
1335,2711,2711,Pallishree Ltd,U51109WB1948PLC016550,,150000
1336,3503,3503,Strassenburg Pharmaceuticals Ltd.,U24233WB1985PLC039196,,150000
1337,4071,4071,Yaskawa India Private Limited,U29253KA2010FTC054999,,150000
1338,1761,1761,Iron Triangle Limited,,,150000
1339,2234,2234,Mangalore Minerals Private Limited,U10100KA1987PTC008319,,147193
1340,3340,3340,Silver Realties And Infrastructure Private Limited,U45203MP2005PTC017983,,144500
1341,3108,3108,S M L Finance Limited,U65910KL1996PLC010648,64.0,144140
1342,745,745,Cipy Poly Urethanes Private Limited,U24219PN1994PTC083328,,142807
1343,1454,1454,Hachette Book Publishing India Private Limited,U22222DL2007PTC164081,,140000
1344,799,799,Compucom-Csi Systems India Private Limited,U72200PN2010PTC135998,,140000
1345,1298,1298,General Mills India Private Limited,U15510MH1995PTC094741,,130000
1346,3880,3880,Vaishno Devi Dairy Products Limited,U15203PN2007PLC130147,,128700
1347,3932,3932,Versatile Enterprises Pvt Ltd,U74999PB1983PTC005394,,127000
1348,658,658,Caryaire Equipments India Private Limited,U74899DL1989PTC037976,,125000
1349,3481,3481,Star Engineers (India) Private Limited,U29299PN2003PTC018033,,125000
1350,182,182,Ami Lifesciences Pvt Ltd,U24110GJ1994PTC021470,,125000
1351,1523,1523,Hexagon Nutrition Private Limited,U24110MH1993PTC072189,,123000
1352,2480,2480,Naini Tissues Limited,U21011UR2002PLC027071,,120000
1353,4058,4058,Wuerth Elektronik India Private Limited,U72200KA2001PTC029349,,115857
1354,943,943,Dimension Data India Private Limited,U72200MH1994PTC083713,,115200
1355,868,868,Danske It And Support Services India Private Limited,U74900KA2012PTC063260,,113000
1356,1603,1603,Hymech Engineers Pvt Ltd,U28100MH1983PTC029049,,112500
1357,1320,1320,Girnar Food And Beverages Private Limited,U15100MH1987PTC045118,,111000
1358,3272,3272,Sharplex Filters (India) Private Limited,U29253MH1993PTC075606,,110260
1359,1420,1420,Gujarat Enviro-Protection And Infrastructure Limited,U74999GJ1999PLC035306,,106634
1360,3334,3334,Sidvin Core-Tech (India) Private Limited,U72900KA2000PTC026347,,101120
1361,2982,2982,Rangoli Portfolio Private Limited,U67120HR2007PTC036613,,100000
1362,1339,1339,Glory Global Solutions (South Asia) Private Limited,U67190MH2010PTC208191,,100000
1363,1076,1076,Emmbros Autocomp Limited,U34300HP1991PLC011005,29.0,100000
1364,160,160,Amar Jewellers Ltd,U36911GJ1995PLC024108,,100000
1365,3622,3622,Tangoe India Softek Services Private Limited,U72200KA2012PTC064728,,100000
1366,12,12,A.B. Grain Spirits Private Limited,U15500PB2005PTC027841,,100000
1367,2998,2998,Ravindra Heraeus Private Limited,U36911RJ1988PTC004669,,100000
1368,3427,3427,Spincotech Private Limited,U51507TN2002PTC048571,,100000
1369,2680,2680,Otto Clothing Private Limited,U17121TN2004PTC052880,,100000
1370,3310,3310,Shri Hari Krishna Papers Private Limited,U21012TZ1981PTC001118,,100000
1371,1259,1259,Galax E.Solutions India Private Limited,U72900KA2003PTC039683,,100000
1372,3004,3004,Rds Project Limited,U51909DL1992PLC049570,,100000
1373,3075,3075,Rosenberger Electronic Company (India)Private Limited,U32109DL2006PTC146129,,100000
